tagname	cur_value	time	gw
SA4913-EFR0115B	15785.7178762341	2026-01-13 01:07:00.213	1
SA4913-FRS0115A	66293.1042292619	2026-01-13 01:07:00.213	1
SA4913-FRS0115B	82397.7316134462	2026-01-13 01:07:00.213	1
SA4913DNTS0115A	89569.8896125039	2026-01-13 01:07:00.213	1
SA4913DNTS0115B	24737.2937550385	2026-01-13 01:07:00.213	1
SA4920-GCV-GC	96852.2336005	2026-01-13 01:07:00.213	1
SA4920-PI-001	94320.6364911665	2026-01-13 01:07:00.213	1
SA4920-PI-007	33081.0293433278	2026-01-13 01:07:00.213	1
SA4920-WCT-001	42304.8666925118	2026-01-13 01:07:00.213	1
SA4920-WOB-GC	26760.8250947117	2026-01-13 01:07:00.213	1
SA500-C1-010	23685.9038523386	2026-01-13 01:07:00.213	1
SA500-C2-010	96567.7257056344	2026-01-13 01:07:00.213	1
SA500-C3-010	52775.8627096841	2026-01-13 01:07:00.213	1
SA500-C6P-010	59405.0919331615	2026-01-13 01:07:00.213	1
SA500-CO2-010	94776.4576119435	2026-01-13 01:07:00.213	1
SA500-GHS-010	98235.7247226517	2026-01-13 01:07:00.213	1
SA500-IC4-010	90425.8490443075	2026-01-13 01:07:00.213	1
SA500-IC5-010	98025.0990134488	2026-01-13 01:07:00.213	1
SA500-N2-010	20223.0023721946	2026-01-13 01:07:00.213	1
SA500-NC4-010	55414.6632921244	2026-01-13 01:07:00.213	1
SA500-NC5-010	13350.3290519429	2026-01-13 01:07:00.213	1
SA500-SG-010	81941.2875652192	2026-01-13 01:07:00.213	1
SA500-WI-010	40411.401292308	2026-01-13 01:07:00.213	1
SA5010-CO2-1683D	59578.8015406457	2026-01-13 01:07:00.213	1
SA5010-EFR-1680A	94503.6926133717	2026-01-13 01:07:00.213	1
SA5010-EFR-1681A	92985.0230119567	2026-01-13 01:07:00.213	1
SA5010-EFR-1682A	15166.1761799654	2026-01-13 01:07:00.213	1
SA5010-ET-1680A	36035.8511479182	2026-01-13 01:07:00.213	1
SA5010-ET-1681A	78451.456280496	2026-01-13 01:07:00.213	1
SA5010-ET-1682A	59426.0371590356	2026-01-13 01:07:00.213	1
SA5010-FRS-1680A	72210.9834482811	2026-01-13 01:07:00.213	1
SA5010-FRS-1681A	25311.7109674569	2026-01-13 01:07:00.213	1
SA5010-FRS-1682A	87744.5762760436	2026-01-13 01:07:00.213	1
SA5010-GHVS-1683	953.520259692357	2026-01-13 01:07:00.213	1
SA5010-NTS-1680A	64520.8678569372	2026-01-13 01:07:00.213	1
SA5010-NTS-1681A	94599.9382630506	2026-01-13 01:07:00.213	1
SA5010-NTS-1682A	71147.0970952629	2026-01-13 01:07:00.213	1
SA5010-PI-1660	25179.908360156	2026-01-13 01:07:00.213	1
SA5010-TI-1660	38773.5164392038	2026-01-13 01:07:00.213	1
SA5020-PI-0003A	10842.6484895068	2026-01-13 01:07:00.213	1
SA5020-PI-0009	73225.1364370045	2026-01-13 01:07:00.213	1
SA506-C1-001	51373.7573791536	2026-01-13 01:07:00.213	1
SA506-C2-001	3770.60809728729	2026-01-13 01:07:00.213	1
SA506-C3-001	90188.8630733363	2026-01-13 01:07:00.213	1
SA506-C6P-001	79516.0301515967	2026-01-13 01:07:00.213	1
SA506-CO2-001	25511.8371684929	2026-01-13 01:07:00.213	1
SA506-DET-004A	29105.840859525	2026-01-13 01:07:00.213	1
SA506-DET-004B	98903.7255154922	2026-01-13 01:07:00.213	1
SA506-DNTS-004A	73933.7544112219	2026-01-13 01:07:00.213	1
SA506-DNTS-004B	47948.7202247502	2026-01-13 01:07:00.213	1
SA506-EFR-004A	47264.4174519571	2026-01-13 01:07:00.213	1
SA506-EFR-004B	51127.230349536	2026-01-13 01:07:00.213	1
SA506-FI-001	64276.2011834054	2026-01-13 01:07:00.213	1
SA506-FRS-004A	21413.527766562	2026-01-13 01:07:00.213	1
SA506-FRS-004B	21269.1858930816	2026-01-13 01:07:00.213	1
SA506-GHD-001	47242.1809558165	2026-01-13 01:07:00.213	1
SA506-GHS-001	2623.29058141088	2026-01-13 01:07:00.213	1
SA506-IC4-001	2454.45810209291	2026-01-13 01:07:00.213	1
SA506-IC5-001	59837.5768267003	2026-01-13 01:07:00.213	1
SA506-N2-001	3532.48051468921	2026-01-13 01:07:00.213	1
SA506-NC4-001	73916.1104004331	2026-01-13 01:07:00.213	1
SA506-NC5-001	72847.349410154	2026-01-13 01:07:00.213	1
SA506-PT-004	78821.428179187	2026-01-13 01:07:00.213	1
SA506-PT-024	5887.94677307138	2026-01-13 01:07:00.213	1
SA506-SG-001	2108.00216483647	2026-01-13 01:07:00.213	1
SA506-TT-001A2	25099.7942306495	2026-01-13 01:07:00.213	1
SA506-TT-001B2	85046.9157318599	2026-01-13 01:07:00.213	1
SA506-TT-001C2	60366.3909903046	2026-01-13 01:07:00.213	1
SA506-WI-001	65161.3132052078	2026-01-13 01:07:00.213	1
SA5100-DET-2804	46413.3062779783	2026-01-13 01:07:00.213	1
SA5100-DET-2814	40626.1374258847	2026-01-13 01:07:00.213	1
SA5100-DET-2824	22410.7127280167	2026-01-13 01:07:00.213	1
SA5100-DNTS-2804	64132.6248782572	2026-01-13 01:07:00.213	1
SA5100-DNTS-2814	19750.1538253383	2026-01-13 01:07:00.213	1
SA5100-DNTS-2824	25464.9190679018	2026-01-13 01:07:00.213	1
SA5100-EFR-2804	13424.8002458004	2026-01-13 01:07:00.213	1
SA5100-EFR-2814	41339.1159654418	2026-01-13 01:07:00.213	1
SA5100-EFR-2824	581.105601925792	2026-01-13 01:07:00.213	1
SA5100-FRS-2804	20312.4785136003	2026-01-13 01:07:00.213	1
SA5100-FRS-2814	71449.5486401938	2026-01-13 01:07:00.213	1
SA5100-FRS-2824	60500.0944943262	2026-01-13 01:07:00.213	1
SA5100-GC1-CO2	95066.1110360031	2026-01-13 01:07:00.213	1
SA5100-GHVS-2804	959.624658079519	2026-01-13 01:07:00.213	1
SA5100-PI-2902	75851.760261325	2026-01-13 01:07:00.213	1
SA5100-TI-2900	62732.0395582642	2026-01-13 01:07:00.213	1
SA5500-C1-760	65900.9610159533	2026-01-13 01:07:00.213	1
SA5500-C1-860	61426.5905383552	2026-01-13 01:07:00.213	1
SA5500-C1-960	42449.0778848377	2026-01-13 01:07:00.213	1
SA5500-C2-760	47107.8709423116	2026-01-13 01:07:00.213	1
SA5500-C2-860	10914.3098454793	2026-01-13 01:07:00.213	1
SA5500-C2-960	3000.06250566795	2026-01-13 01:07:00.213	1
SA5500-C3-760	70022.5328732633	2026-01-13 01:07:00.213	1
SA5500-C3-860	38606.3463157136	2026-01-13 01:07:00.213	1
SA5500-C3-960	44446.5925756107	2026-01-13 01:07:00.213	1
SA5500-C6-760	92116.3523378246	2026-01-13 01:07:00.213	1
SA5500-C6-860	13652.2247104683	2026-01-13 01:07:00.213	1
SA5500-C6-960	55698.5474393355	2026-01-13 01:07:00.213	1
SA5500-CO2-760	50208.5810829877	2026-01-13 01:07:00.213	1
SA5500-CO2-860	72526.4042946094	2026-01-13 01:07:00.213	1
SA5500-CO2-960	39085.5965841066	2026-01-13 01:07:00.213	1
SA5500-HGD-750	75048.4358525323	2026-01-13 01:07:00.213	1
SA5500-HGD-850	61426.6377198563	2026-01-13 01:07:00.213	1
SA5500-HGD-950	93564.1263351364	2026-01-13 01:07:00.213	1
SA5500-IC4-760	8561.67575512679	2026-01-13 01:07:00.213	1
SA5500-IC4-860	98075.9521972239	2026-01-13 01:07:00.213	1
SA5500-IC4-960	1488.13967557437	2026-01-13 01:07:00.213	1
SA5500-IC5-760	5004.48243505376	2026-01-13 01:07:00.213	1
SA5500-IC5-860	81106.2317198702	2026-01-13 01:07:00.213	1
SA5500-IC5-960	63807.5057716523	2026-01-13 01:07:00.213	1
SA5500-N2-760	12285.3834524752	2026-01-13 01:07:00.213	1
SA5500-N2-860	24962.8160200375	2026-01-13 01:07:00.213	1
SA5500-N2-960	85935.5013568651	2026-01-13 01:07:00.213	1
SA5500-NC4-760	74885.7512980055	2026-01-13 01:07:00.213	1
SA5500-NC4-860	38843.9007860343	2026-01-13 01:07:00.213	1
SA5500-NC4-960	92933.0204682268	2026-01-13 01:07:00.213	1
SA5500-NC5-760	7527.43442143381	2026-01-13 01:07:00.213	1
SA5500-NC5-860	84875.2833074791	2026-01-13 01:07:00.213	1
SA5500-NC5-960	45342.983694658	2026-01-13 01:07:00.213	1
SA5500-SG-760G	45102.2131985989	2026-01-13 01:07:00.213	1
SA5500-SG-860G	53318.5567181562	2026-01-13 01:07:00.213	1
SA5500-SG-960G	81896.8887042344	2026-01-13 01:07:00.213	1
SA5500-SHGD-750	96336.0408935586	2026-01-13 01:07:00.213	1
SA5500-SHGD-760	5713.88094482512	2026-01-13 01:07:00.213	1
SA5500-SHGD-850	16470.5892378156	2026-01-13 01:07:00.213	1
SA5500-SHGD-860	68966.7025682704	2026-01-13 01:07:00.213	1
SA5500-SHGD-950	53569.0844470732	2026-01-13 01:07:00.213	1
SA5500-SHGD-960	70949.1093074097	2026-01-13 01:07:00.213	1
SA5500-WOB-760	73512.8676695693	2026-01-13 01:07:00.213	1
SA5500-WOB-860	36503.08733047	2026-01-13 01:07:00.213	1
SA5500-WOB-960	78115.3712959466	2026-01-13 01:07:00.213	1
SA5550-C2-514	76553.0731080336	2026-01-13 01:07:00.213	1
SA5550-GHS-002	47300.8280785013	2026-01-13 01:07:00.213	1
SA5550-GHS-514	81069.5862383949	2026-01-13 01:07:00.213	1
SA5550-SG-514	41861.396870633	2026-01-13 01:07:00.213	1
SA5550-WI-514	42948.9947207919	2026-01-13 01:07:00.213	1
SA5590-C1-004	10677.5602401163	2026-01-13 01:07:00.213	1
SA5590-C2-004	89108.7732343285	2026-01-13 01:07:00.213	1
SA5590-C3-004	73699.021860385	2026-01-13 01:07:00.213	1
SA5590-C6-004	16278.5835462445	2026-01-13 01:07:00.213	1
SA5590-CO2-004	31868.7002841609	2026-01-13 01:07:00.213	1
SA5590-IC4-004	22891.4350765018	2026-01-13 01:07:00.213	1
SA5590-IC5-004	84365.0114834988	2026-01-13 01:07:00.213	1
SA5590-N2-004	13885.2606531497	2026-01-13 01:07:00.213	1
SA5590-NC4-004	39117.7337725852	2026-01-13 01:07:00.213	1
SA5590-NC5-004	98348.5912581151	2026-01-13 01:07:00.213	1
SA5590-SGO-004	27359.4264058508	2026-01-13 01:07:00.213	1
SA5590-SHGD-004	33842.2196999538	2026-01-13 01:07:00.213	1
SA5590-WOB-004	47251.2737342828	2026-01-13 01:07:00.213	1
SA5600-C1-001	11005.0994058357	2026-01-13 01:07:00.213	1
SA5600-C2-001	74845.6073483426	2026-01-13 01:07:00.213	1
SA5600-C3-001	5912.45573879188	2026-01-13 01:07:00.213	1
SA5600-C6-001	81851.8931572557	2026-01-13 01:07:00.213	1
SA5600-CO2-001	83407.7761306843	2026-01-13 01:07:00.213	1
SA5600-GHD-001	26723.1115196552	2026-01-13 01:07:00.213	1
SA5600-GHS-001	89444.6041433539	2026-01-13 01:07:00.213	1
SA5600-IC4-001	85347.5497495184	2026-01-13 01:07:00.213	1
SA5600-IC5-001	19014.6873900775	2026-01-13 01:07:00.213	1
SA5600-N2-001	25603.7139681005	2026-01-13 01:07:00.213	1
SA5600-NC4-001	79089.4860359972	2026-01-13 01:07:00.213	1
SA5600-NC5-001	94915.6362739627	2026-01-13 01:07:00.213	1
SA5600-SG-001	66143.9490243183	2026-01-13 01:07:00.213	1
SA5600-WI-001	38037.5873894598	2026-01-13 01:07:00.213	1
SA5601-DET-001A	21107.0974312792	2026-01-13 01:07:00.213	1
SA5601-DET-001B	31167.9539564563	2026-01-13 01:07:00.213	1
SA5601-DET-002A	16321.060219066	2026-01-13 01:07:00.213	1
SA5601-DET-002B	22915.6879190053	2026-01-13 01:07:00.213	1
SA5601-DNTS-001A	42838.7357709232	2026-01-13 01:07:00.213	1
SA5601-DNTS-001B	71485.0918012107	2026-01-13 01:07:00.213	1
SA5601-DNTS-002A	1447.55728567469	2026-01-13 01:07:00.213	1
SA5601-DNTS-002B	63547.0336784428	2026-01-13 01:07:00.213	1
SA5601-EFR-001A	92216.2619292982	2026-01-13 01:07:00.213	1
SA5601-EFR-001B	66199.5068935645	2026-01-13 01:07:00.213	1
SA5601-EFR-002A	29805.8192354621	2026-01-13 01:07:00.213	1
SA5601-EFR-002B	18434.5593953366	2026-01-13 01:07:00.213	1
SA5601-FR-001A	29897.9709791798	2026-01-13 01:07:00.213	1
SA5601-FR-001B	89024.4115897355	2026-01-13 01:07:00.213	1
SA5601-FR-002A	44560.9647873892	2026-01-13 01:07:00.213	1
SA5601-FR-002B	75898.4150867667	2026-01-13 01:07:00.213	1
SA5601-FRS-001A	66913.4603517509	2026-01-13 01:07:00.213	1
SA5601-FRS-001B	27553.1404543381	2026-01-13 01:07:00.213	1
SA5601-FRS-002A	78260.1780018814	2026-01-13 01:07:00.213	1
SA5601-FRS-002B	43141.8657209796	2026-01-13 01:07:00.213	1
SA5602-DET-0101A	71462.5839804682	2026-01-13 01:07:00.213	1
SA5602-DET-0101B	39641.3927188871	2026-01-13 01:07:00.213	1
SA5602-DET-0309A	96400.6517973025	2026-01-13 01:07:00.213	1
SA5602-DET-0309B	58105.4391562278	2026-01-13 01:07:00.213	1
SA5602-DET0207A	51273.2433422258	2026-01-13 01:07:00.213	1
SA5602-DET0207B	85149.6441508846	2026-01-13 01:07:00.213	1
SA5602-DNTS0101A	6235.8545495015	2026-01-13 01:07:00.213	1
SA5602-DNTS0101B	93923.3407957874	2026-01-13 01:07:00.213	1
SA5602-DNTS0207A	35827.5989137281	2026-01-13 01:07:00.213	1
SA5602-DNTS0207B	57717.7620258345	2026-01-13 01:07:00.213	1
SA5602-DNTS0309A	17591.0796002189	2026-01-13 01:07:00.213	1
SA5602-DNTS0309B	3998.70066348806	2026-01-13 01:07:00.213	1
SA5602-EFR-0101A	62060.5298725482	2026-01-13 01:07:00.213	1
SA5602-EFR-0101B	62592.6708897423	2026-01-13 01:07:00.213	1
SA5602-EFR-0309A	138.882825785205	2026-01-13 01:07:00.213	1
SA5602-EFR-0309B	98225.3883913139	2026-01-13 01:07:00.213	1
SA5602-EFR0207A	48739.493194987	2026-01-13 01:07:00.213	1
SA5602-EFR0207B	89571.4997443217	2026-01-13 01:07:00.213	1
SA5602-FRS-0101A	63511.0837700939	2026-01-13 01:07:00.213	1
SA5602-FRS-0101B	12636.2026929442	2026-01-13 01:07:00.213	1
SA5602-FRS-0309A	33421.9118861531	2026-01-13 01:07:00.213	1
SA5602-FRS-0309B	8183.04496834822	2026-01-13 01:07:00.213	1
SA5602-FRS0207A	9694.74866783614	2026-01-13 01:07:00.213	1
SA5602-FRS0207B	66175.2911250912	2026-01-13 01:07:00.213	1
SA5604-A-DENT	22523.9927662128	2026-01-13 01:07:00.213	1
SA5604-A-DNVT	72984.0317577841	2026-01-13 01:07:00.213	1
SA5604-A-ENF	3645.30420935218	2026-01-13 01:07:00.213	1
SA5604-A-NVF	18801.514845212	2026-01-13 01:07:00.213	1
SA5604-B-DENT	71709.3921035992	2026-01-13 01:07:00.213	1
SA5604-B-DNVT	87931.4808820237	2026-01-13 01:07:00.213	1
SA5604-B-ENF	98224.5629410554	2026-01-13 01:07:00.213	1
SA5604-B-NVF	79978.0295940131	2026-01-13 01:07:00.213	1
SA5604-PT-003	797.031904264317	2026-01-13 01:07:00.213	1
SA5605-DET-0605A	39033.8224183491	2026-01-13 01:07:00.213	1
SA5605-DET-0605B	89859.5660463706	2026-01-13 01:07:00.213	1
SA5605-DNTS0605A	36692.6149660588	2026-01-13 01:07:00.213	1
SA5605-DNTS0605B	51581.2687261128	2026-01-13 01:07:00.213	1
SA5605-EFR-0605A	13744.0503362849	2026-01-13 01:07:00.213	1
SA5605-EFR-0605B	36885.2316045674	2026-01-13 01:07:00.213	1
SA5605-FRS-0605A	78787.0349136486	2026-01-13 01:07:00.213	1
SA5605-FRS-0605B	18617.9929837862	2026-01-13 01:07:00.213	1
SA5611-DET-001A	4666.82049644307	2026-01-13 01:07:00.213	1
SA5611-DET-001B	3607.70991452322	2026-01-13 01:07:00.213	1
SA5611-DET-0305A	64604.8253930936	2026-01-13 01:07:00.213	1
SA5611-DET-0305B	92380.4703624213	2026-01-13 01:07:00.213	1
SA5611-DNTS-001A	47797.3216455747	2026-01-13 01:07:00.213	1
SA5611-DNTS-001B	81731.0012995791	2026-01-13 01:07:00.213	1
SA5611-DNTS0305A	52322.5845396607	2026-01-13 01:07:00.213	1
SA5611-DNTS0305B	49008.3813056804	2026-01-13 01:07:00.213	1
SA5611-EFR-001A	10961.2164314597	2026-01-13 01:07:00.213	1
SA5611-EFR-001B	47170.7409439753	2026-01-13 01:07:00.213	1
SA5611-EFR-0305A	59736.1267744573	2026-01-13 01:07:00.213	1
SA5611-EFR-0305B	72920.7666961995	2026-01-13 01:07:00.213	1
SA5611-FRS-001A	62518.4894507771	2026-01-13 01:07:00.213	1
SA5611-FRS-001B	61082.417825899	2026-01-13 01:07:00.213	1
SA5611-FRS-0305A	91841.2263131002	2026-01-13 01:07:00.213	1
SA5611-FRS-0305B	41886.8020695134	2026-01-13 01:07:00.213	1
SA5614-DET-0141A	93340.4999968076	2026-01-13 01:07:00.213	1
SA5614-DET-0141B	92380.0337609849	2026-01-13 01:07:00.213	1
SA5614-DET-0206A	58479.3076869894	2026-01-13 01:07:00.213	1
SA5614-DET-0206B	47700.1332769711	2026-01-13 01:07:00.213	1
SA5614-DET-0212A	56541.010564715	2026-01-13 01:07:00.213	1
SA5614-DET-0212B	72092.4743296713	2026-01-13 01:07:00.213	1
SA5614-DET-028D	53428.9860572013	2026-01-13 01:07:00.213	1
SA5614-DNTS-028D	8301.83078512381	2026-01-13 01:07:00.213	1
SA5614-DNTS0141A	83058.3098966557	2026-01-13 01:07:00.213	1
SA5614-DNTS0141B	59645.7414003822	2026-01-13 01:07:00.213	1
SA5614-DNTS0206A	63434.9488011992	2026-01-13 01:07:00.213	1
SA5614-DNTS0206B	9555.10350913777	2026-01-13 01:07:00.213	1
SA5614-DNTS0212A	86526.5812603865	2026-01-13 01:07:00.213	1
SA5614-DNTS0212B	3971.2035335841	2026-01-13 01:07:00.213	1
SA5614-EFR-0141A	14288.723377405	2026-01-13 01:07:00.213	1
SA5614-EFR-0141B	79557.1182664126	2026-01-13 01:07:00.213	1
SA5614-EFR-0206A	63806.6563885894	2026-01-13 01:07:00.213	1
SA5614-EFR-0206B	26310.9521289092	2026-01-13 01:07:00.213	1
SA5614-EFR-0212A	41190.8118317868	2026-01-13 01:07:00.213	1
SA5614-EFR-0212B	53253.0636562482	2026-01-13 01:07:00.213	1
SA5614-EFR-028D	52272.3848675314	2026-01-13 01:07:00.213	1
SA5614-FRS-0141A	74736.5439206171	2026-01-13 01:07:00.213	1
SA5614-FRS-0141B	93764.0733267847	2026-01-13 01:07:00.213	1
SA5614-FRS-0206A	18004.5154116624	2026-01-13 01:07:00.213	1
SA5614-FRS-0206B	81439.6301510051	2026-01-13 01:07:00.213	1
SA5614-FRS-0212A	4826.92201972261	2026-01-13 01:07:00.213	1
SA5614-FRS-0212B	53745.7422967802	2026-01-13 01:07:00.213	1
SA5614-FRS-028D	35594.9478278583	2026-01-13 01:07:00.213	1
SA5614-GCV-001	11712.1226247276	2026-01-13 01:07:00.213	1
SA5650-C1-001	4262.69329319411	2026-01-13 01:07:00.213	1
SA5650-C2-001	51850.2660877232	2026-01-13 01:07:00.213	1
SA5650-C3-001	71877.5454916895	2026-01-13 01:07:00.213	1
SA5650-C6-001	10556.3750782385	2026-01-13 01:07:00.213	1
SA5650-CO2-001	91103.7269110942	2026-01-13 01:07:00.213	1
SA5650-DET-0118A	61060.3008480847	2026-01-13 01:07:00.213	1
SA5650-DET-0118B	94366.2697874876	2026-01-13 01:07:00.213	1
SA5650-DNTS0118A	43534.3135257903	2026-01-13 01:07:00.213	1
SA5650-EFR-0118A	93451.63076835	2026-01-13 01:07:00.213	1
SA5650-EFR-0118B	46923.4191063582	2026-01-13 01:07:00.213	1
SA5650-FRS-0118A	21383.4253366468	2026-01-13 01:07:00.213	1
SA5650-FRS-0118B	78676.0145456504	2026-01-13 01:07:00.213	1
SA5650-GHS-001	77728.1275892944	2026-01-13 01:07:00.213	1
SA5650-IC4-001	20424.6950815027	2026-01-13 01:07:00.213	1
SA5650-IC5-001	73030.6688641132	2026-01-13 01:07:00.213	1
SA5650-N2-001	21004.4306216958	2026-01-13 01:07:00.213	1
SA5650-NC4-001	69724.9985379476	2026-01-13 01:07:00.213	1
SA5650-NC5-001	52644.0779327282	2026-01-13 01:07:00.213	1
SA5650-PI-702	47155.7336960669	2026-01-13 01:07:00.213	1
SA5650-PI-726	15541.2737124303	2026-01-13 01:07:00.213	1
SA5650-SG-001	19310.5830121137	2026-01-13 01:07:00.213	1
SA5650-WI-001	45245.983987719	2026-01-13 01:07:00.213	1
SA5650DNTS-0118B	45421.4251022424	2026-01-13 01:07:00.213	1
SA5651-DET-0206A	39993.3422195441	2026-01-13 01:07:00.213	1
SA5651-DET-0206B	16236.4752784022	2026-01-13 01:07:00.213	1
SA5651-DET-0211A	46853.9882840685	2026-01-13 01:07:00.213	1
SA5651-DET-0211B	1961.86297654604	2026-01-13 01:07:00.213	1
SA5651-EFR-0206A	87191.2902215791	2026-01-13 01:07:00.213	1
SA5651-EFR-0206B	7018.39772852444	2026-01-13 01:07:00.213	1
SA5651-EFR-0211A	56309.9999708582	2026-01-13 01:07:00.213	1
SA5651-EFR-0211B	69212.5792504915	2026-01-13 01:07:00.213	1
SA5651-FRS-0206A	32856.5640556536	2026-01-13 01:07:00.213	1
SA5651-FRS-0206B	27437.245290886	2026-01-13 01:07:00.213	1
SA5651-FRS-0211A	95223.3556067309	2026-01-13 01:07:00.213	1
SA5651-FRS-0211B	21163.0280098289	2026-01-13 01:07:00.213	1
SA5651DNTS0206A	39345.7911571036	2026-01-13 01:07:00.213	1
SA5651DNTS0206B	93284.1377873426	2026-01-13 01:07:00.213	1
SA5651DNTS0211A	9830.52321350109	2026-01-13 01:07:00.213	1
SA5651DNTS0211B	8491.83813699725	2026-01-13 01:07:00.213	1
SA5810-C1-001	22620.8669552271	2026-01-13 01:07:00.213	1
SA5810-C2-001	2102.8543035927	2026-01-13 01:07:00.213	1
SA5810-C3-001	64657.6521962199	2026-01-13 01:07:00.213	1
SA5810-C6-001	61607.8611412296	2026-01-13 01:07:00.213	1
SA5810-CO2-001	62731.7655007214	2026-01-13 01:07:00.213	1
SA5810-DET-100A	29415.8087571931	2026-01-13 01:07:00.213	1
SA5810-DET-100B	85856.4106877926	2026-01-13 01:07:00.213	1
SA5810-DET-100C	54873.2073323243	2026-01-13 01:07:00.213	1
SA5810-DNTS-100A	63088.8865061991	2026-01-13 01:07:00.213	1
SA5810-DNTS-100B	26478.5263859102	2026-01-13 01:07:00.213	1
SA5810-DNTS-100C	52983.0305563679	2026-01-13 01:07:00.213	1
SA5810-EFR-100A	70323.9006093437	2026-01-13 01:07:00.213	1
SA5810-EFR-100B	44452.3942467555	2026-01-13 01:07:00.213	1
SA5810-EFR-100C	54158.9112011945	2026-01-13 01:07:00.213	1
SA5810-FRS-100A	28685.4586697449	2026-01-13 01:07:00.213	1
SA5810-FRS-100B	26002.2465211555	2026-01-13 01:07:00.213	1
SA5810-FRS-100C	22165.3326050842	2026-01-13 01:07:00.213	1
SA5810-HGS-001	86805.1277160059	2026-01-13 01:07:00.213	1
SA5810-IC4-001	63536.634994713	2026-01-13 01:07:00.213	1
SA5810-IC5-001	99655.9840116806	2026-01-13 01:07:00.213	1
SA5810-N2-001	72270.2771642542	2026-01-13 01:07:00.213	1
SA5810-NC4-001	42744.4376735145	2026-01-13 01:07:00.213	1
SA5810-NC5-001	30650.3379516011	2026-01-13 01:07:00.213	1
SA5810-SG-001	97419.5813484705	2026-01-13 01:07:00.213	1
SA5810-WOB-001	22343.6958007124	2026-01-13 01:07:00.213	1
SA5920-AI-002	31234.785552966	2026-01-13 01:07:00.213	1
SA5920-AI-008	24127.6711279169	2026-01-13 01:07:00.213	1
SA5920-C1-800	4869.69349280235	2026-01-13 01:07:00.213	1
SA5920-C1-801	84173.6300909086	2026-01-13 01:07:00.213	1
SA5920-C2-800	24829.5683522046	2026-01-13 01:07:00.213	1
SA5920-C2-801	18078.211854504	2026-01-13 01:07:00.213	1
SA5920-C3-800	78853.8326663864	2026-01-13 01:07:00.213	1
SA5920-C3-801	12256.4721065297	2026-01-13 01:07:00.213	1
SA5920-C6-800	15266.9335951081	2026-01-13 01:07:00.213	1
SA5920-C6P-801	74221.0710977869	2026-01-13 01:07:00.213	1
SA5920-CO2-800B	67927.0243314965	2026-01-13 01:07:00.213	1
SA5920-CO2-801	47277.974519938	2026-01-13 01:07:00.213	1
SA5920-DET-0803A	81347.6653523032	2026-01-13 01:07:00.213	1
SA5920-DET-0803B	83929.5810715343	2026-01-13 01:07:00.213	1
SA5920-DET-0803C	88669.6051671535	2026-01-13 01:07:00.213	1
SA5920-DET-151A	96411.5516230293	2026-01-13 01:07:00.213	1
SA5920-DET-151B	32194.6024670765	2026-01-13 01:07:00.213	1
SA5920-DET-803D	48585.9977113782	2026-01-13 01:07:00.213	1
SA5920-DET-803E	12985.2874625307	2026-01-13 01:07:00.213	1
SA5920-DET-835	62960.5898940705	2026-01-13 01:07:00.213	1
SA5920-DNTS-151A	52430.3558750978	2026-01-13 01:07:00.213	1
SA5920-DNTS-151B	24498.9595513617	2026-01-13 01:07:00.213	1
SA5920-DNTS-803D	54540.5728849407	2026-01-13 01:07:00.213	1
SA5920-DNTS-803E	63440.7647666231	2026-01-13 01:07:00.213	1
SA5920-DNTS-853	14543.5203981956	2026-01-13 01:07:00.213	1
SA5920-DNTS0803A	96020.6954482159	2026-01-13 01:07:00.213	1
SA5920-DNTS0803B	57018.1382521039	2026-01-13 01:07:00.213	1
SA5920-DNTS0803C	42549.3100412622	2026-01-13 01:07:00.213	1
SA5920-EFR-0803A	60011.0606392683	2026-01-13 01:07:00.213	1
SA5920-EFR-0803B	31508.3012637133	2026-01-13 01:07:00.213	1
SA5920-EFR-0803C	24706.3803017899	2026-01-13 01:07:00.213	1
SA5920-EFR-151A	70266.1454462979	2026-01-13 01:07:00.213	1
SA5920-EFR-151B	78689.1719488677	2026-01-13 01:07:00.213	1
SA5920-EFR-803D	37724.7943671925	2026-01-13 01:07:00.213	1
SA5920-EFR-803E	26627.6530869286	2026-01-13 01:07:00.213	1
SA5920-EFR-853	85957.6328416094	2026-01-13 01:07:00.213	1
SA5920-FRS-0803A	65271.6687869491	2026-01-13 01:07:00.213	1
SA5920-FRS-0803B	98284.7021120327	2026-01-13 01:07:00.213	1
SA5920-FRS-0803C	78336.4216275681	2026-01-13 01:07:00.213	1
SA5920-FRS-151A	19656.8067062372	2026-01-13 01:07:00.213	1
SA5920-FRS-151B	39431.509327387	2026-01-13 01:07:00.213	1
SA5920-FRS-803D	25042.4089664167	2026-01-13 01:07:00.213	1
SA5920-FRS-803E	96113.4838316798	2026-01-13 01:07:00.213	1
SA5920-FRS-853	66179.8962590846	2026-01-13 01:07:00.213	1
SA5920-GCV-GC	18310.2490803711	2026-01-13 01:07:00.213	1
SA5920-GHS-801	44240.3175442003	2026-01-13 01:07:00.213	1
SA5920-HGD-800	14599.9283246062	2026-01-13 01:07:00.213	1
SA5920-HGS-800	1639.96110970258	2026-01-13 01:07:00.213	1
SA5920-IC4-800	53045.6374561654	2026-01-13 01:07:00.213	1
SA5920-IC4-801	14594.8880645098	2026-01-13 01:07:00.213	1
SA5920-IC5-800	42286.8262937903	2026-01-13 01:07:00.213	1
SA5920-IC5-801	55192.5332049302	2026-01-13 01:07:00.213	1
